Date,Open,High,Low,Close,Volume
3/3/2023 2:37,1566.07,1566.76,1564.9,1566.7,213.5990846
3/3/2023 2:38,1566.77,1567.7,1565.79,1566.94,342.8851207
3/3/2023 2:39,1566.81,1567.3,1565.69,1566.8,148.1375002
3/3/2023 2:40,1566.69,1567.86,1566,1567.43,171.7686993
3/3/2023 2:41,1567,1567.69,1565.31,1566.2,230.5559534
3/3/2023 2:42,1565.73,1566.4,1564.9,1565.74,247.8793749
3/3/2023 2:43,1565.82,1565.89,1564.02,1565.43,295.8450383
3/3/2023 2:44,1565.31,1565.9,1564.1,1565.13,170.4751666
3/3/2023 2:45,1565.12,1565.53,1564,1564.73,589.9087995
3/3/2023 2:46,1564.8,1566.19,1564.4,1565.61,115.5068204
3/3/2023 2:47,1565.8,1565.8,1564.6,1565.52,119.3021953
3/3/2023 2:48,1565.52,1565.55,1563.84,1564.38,335.0133255
3/3/2023 2:49,1564.39,1566.84,1564,1566,149.518865
3/3/2023 2:50,1565.8,1566,1564.4,1565.32,183.9120353
3/3/2023 2:51,1565.24,1565.77,1564.4,1564.72,173.1945785
3/3/2023 2:52,1564.72,1565.2,1564,1564.89,79.75217128
3/3/2023 2:53,1564.9,1566.33,1564.23,1566.33,112.1059763
3/3/2023 2:54,1566.28,1566.28,1563.9,1564.03,138.4859278
3/3/2023 2:55,1564,1565.4,1563.8,1564.49,156.1967982
3/3/2023 2:56,1564.51,1566.3,1564.2,1564.72,229.9299331
3/3/2023 2:57,1564.75,1566.03,1564.1,1565.2,312.8359087
3/3/2023 2:58,1565.92,1566.5,1564.5,1566.08,242.4706401
3/3/2023 2:59,1566.08,1566.39,1564.9,1565.1,260.7601862
3/3/2023 3:00,1565.03,1565.29,1563.91,1563.91,226.6321925
3/3/2023 3:01,1564.2,1564.5,1563.79,1564.28,107.3604256
3/3/2023 3:02,1564.28,1564.37,1562.1,1563.08,465.4216605
3/3/2023 3:03,1563.03,1563.16,1561.67,1562.2,235.8790713
3/3/2023 3:04,1562.25,1562.99,1561,1562.72,239.7551976
3/3/2023 3:05,1562.64,1563.2,1561.55,1561.89,127.727452
3/3/2023 3:06,1562.1,1562.87,1561.62,1562.87,154.5163637
3/3/2023 3:07,1562.87,1564.4,1562.3,1563.85,472.2759417
3/3/2023 3:08,1563.78,1564.16,1562.2,1562.63,273.2902185
3/3/2023 3:09,1562.55,1564.55,1561.26,1564.06,465.6787809
3/3/2023 3:10,1564.01,1564.56,1562.95,1563.2,158.4308134
3/3/2023 3:11,1563.23,1564.09,1562.01,1562.01,136.1253807
3/3/2023 3:12,1562.01,1563.21,1561.7,1562.29,311.1284437
3/3/2023 3:13,1562.3,1563.1,1562,1562.8,70.4298198
3/3/2023 3:14,1562.76,1563.17,1561.9,1562.64,107.211282
3/3/2023 3:15,1562.31,1563.2,1562.1,1562.94,106.7939719
3/3/2023 3:16,1563.1,1563.22,1561.8,1561.83,70.70311996
3/3/2023 3:17,1561.83,1562.97,1561.56,1561.69,187.8248841
3/3/2023 3:18,1561.69,1562.97,1561.1,1562.2,123.8800029
3/3/2023 3:19,1562.25,1563.48,1561.49,1563.48,137.867056
3/3/2023 3:20,1563.48,1563.7,1562.3,1563.69,95.36351168
3/3/2023 3:21,1563.68,1563.9,1563,1563.4,79.69575795
3/3/2023 3:22,1563.87,1564.2,1563.5,1564.09,96.38325178
3/3/2023 3:23,1564.09,1565.9,1563.8,1565.71,248.4538502
3/3/2023 3:24,1565.76,1568.1,1565.3,1567.94,215.6264253
3/3/2023 3:25,1567.94,1567.94,1566.1,1566.23,169.6714189
3/3/2023 3:26,1566.25,1567.45,1565.78,1567.1,221.1733448
3/3/2023 3:27,1567.12,1568.4,1566.8,1567.86,141.8637908
3/3/2023 3:28,1567.76,1569.3,1567.49,1568.35,187.2403199
3/3/2023 3:29,1568.2,1568.52,1567.3,1568.01,141.4313405
3/3/2023 3:30,1567.9,1568.1,1567.1,1567.4,135.3528194
3/3/2023 3:31,1567.4,1567.87,1567,1567.75,45.32123559
3/3/2023 3:32,1567.75,1568.1,1566.9,1567.9,156.3289128
3/3/2023 3:33,1567.92,1568,1566.98,1567.54,85.6886483
3/3/2023 3:34,1567.59,1567.67,1566.86,1567.3,78.91234659
3/3/2023 3:35,1567.29,1567.59,1566.6,1567.01,89.97949038
3/3/2023 3:36,1567.01,1567.58,1566.8,1567.01,21.07116122
3/3/2023 3:37,1566.99,1567.57,1565.38,1566.09,104.1142247
3/3/2023 3:38,1566.09,1567.9,1566.01,1567.77,70.1870113
3/3/2023 3:39,1567.77,1568.69,1567.1,1567.57,119.9286343
3/3/2023 3:40,1567.57,1567.69,1565.95,1565.95,84.95694232
3/3/2023 3:41,1565.95,1566.83,1565.86,1566.49,53.38204716
3/3/2023 3:42,1566.49,1567.2,1566.3,1566.77,51.3285607
3/3/2023 3:43,1566.74,1566.9,1566.1,1566.9,156.293801
3/3/2023 3:44,1566.88,1568.2,1566.76,1566.85,125.0438484
3/3/2023 3:45,1566.5,1567.05,1565.35,1566.14,133.9082675
3/3/2023 3:46,1565.9,1568.08,1565.9,1567.12,96.78038783
3/3/2023 3:47,1567.13,1567.6,1566.8,1567.24,59.73111251
3/3/2023 3:48,1567.24,1567.63,1566.8,1567.59,61.86962119
3/3/2023 3:49,1567.59,1568.1,1566.9,1567.1,169.4845768
3/3/2023 3:50,1567.28,1567.64,1566.66,1567.15,50.52287773
3/3/2023 3:51,1567.15,1567.63,1565.62,1565.74,92.69207679
3/3/2023 3:52,1565.73,1566.1,1564.84,1565.19,100.944961
3/3/2023 3:53,1565.24,1566,1564,1565.26,192.0620492
3/3/2023 3:54,1565.23,1565.32,1563.76,1564.3,278.7035354
3/3/2023 3:55,1564.3,1564.9,1563.9,1564.3,119.3111904
3/3/2023 3:56,1564.6,1565.4,1564.29,1565.1,106.1844072
3/3/2023 3:57,1565.04,1565.5,1564.5,1564.8,110.8815875
3/3/2023 3:58,1565.28,1565.95,1565,1565.79,165.6652934
3/3/2023 3:59,1565.81,1566.87,1565,1566.3,301.1891161
3/3/2023 4:00,1565.6,1565.98,1563.2,1563.49,167.2669411
3/3/2023 4:01,1563.7,1568.12,1562.73,1565.01,1199.483966
3/3/2023 4:02,1565.17,1566.3,1565.17,1565.71,194.1237961
3/3/2023 4:03,1565.69,1565.81,1564.14,1564.86,122.9516696
3/3/2023 4:04,1564.77,1565.54,1564.71,1565.13,50.31620022
3/3/2023 4:05,1565.4,1565.98,1564.83,1565.95,71.37421786
3/3/2023 4:06,1565.79,1566.07,1565.16,1565.74,90.6938471
3/3/2023 4:07,1565.74,1566.42,1564.8,1564.8,135.2422427
3/3/2023 4:08,1565,1565.8,1565,1565.48,94.07896655
3/3/2023 4:09,1565.56,1566.74,1565.3,1566.29,96.71552456
3/3/2023 4:10,1566.4,1566.84,1565.5,1566.7,109.9169568
3/3/2023 4:11,1566.59,1567.21,1566.13,1566.52,121.7681793
3/3/2023 4:12,1566.52,1566.6,1565.92,1566.1,144.6201177
3/3/2023 4:13,1566.2,1567.1,1566,1566.84,79.57183405
3/3/2023 4:14,1566.53,1567.47,1566.53,1567.34,67.20809708
3/3/2023 4:15,1567.37,1568.15,1567.2,1568.15,82.19746056
3/3/2023 4:16,1567.5,1568.49,1567.5,1568.14,71.26676909
3/3/2023 4:17,1568.14,1568.4,1567.8,1567.93,49.0268898
3/3/2023 4:18,1567.93,1568.13,1567.25,1567.79,143.3885178
3/3/2023 4:19,1567.79,1568.92,1567.77,1568.92,74.99448846
3/3/2023 4:20,1568.91,1568.92,1568.2,1568.48,102.4877957
3/3/2023 4:21,1568.48,1568.6,1567.92,1568.24,131.705905
3/3/2023 4:22,1568.38,1569.47,1568.12,1568.32,166.0908379
3/3/2023 4:23,1568.43,1568.83,1568.4,1568.7,71.12057198
3/3/2023 4:24,1568.44,1568.76,1567.97,1568.15,96.39488904
3/3/2023 4:25,1568.15,1568.5,1567.74,1568.28,43.67271047
3/3/2023 4:26,1568.38,1568.7,1567.67,1568.06,157.3173882
3/3/2023 4:27,1568.05,1568.7,1567.79,1568.48,52.52565186
3/3/2023 4:28,1568.48,1568.6,1566.8,1567.09,164.6051218
3/3/2023 4:29,1567.5,1568.47,1566.81,1568.27,191.9084842
3/3/2023 4:30,1568.19,1569.22,1567.9,1569.15,144.8903195
3/3/2023 4:31,1569.15,1570.01,1568.8,1569.44,145.8484404
3/3/2023 4:32,1569.43,1570.01,1569,1569.95,87.33092314
3/3/2023 4:33,1569.9,1570.1,1569.3,1569.55,48.37473452
3/3/2023 4:34,1569.8,1570.01,1568.1,1568.85,203.3478283
3/3/2023 4:35,1568.85,1569.3,1568.26,1568.33,75.4313095
3/3/2023 4:36,1568.27,1569,1567.91,1569,295.1468099
3/3/2023 4:37,1568.71,1570,1568.7,1569.91,51.90513538
3/3/2023 4:38,1570,1570.2,1569.22,1570,48.52431852
3/3/2023 4:39,1570,1570.3,1569.1,1569.67,79.69330288
3/3/2023 4:40,1569.58,1569.79,1568.8,1569.79,74.61230815
3/3/2023 4:41,1569.79,1570.57,1569.1,1569.11,216.1872092
3/3/2023 4:42,1569,1570.76,1569,1569.95,189.4107714
3/3/2023 4:43,1569.96,1570.54,1569.5,1569.85,164.8951556
3/3/2023 4:44,1569.67,1570.36,1569.25,1569.36,163.5044883
3/3/2023 4:45,1569.36,1569.55,1569,1569.2,58.1860818
3/3/2023 4:46,1569.2,1570.54,1569,1570.3,91.26819687
3/3/2023 4:47,1570.3,1570.69,1569.8,1570.69,43.29905609
3/3/2023 4:48,1570.63,1571.15,1570.1,1570.65,74.00740643
3/3/2023 4:49,1570.58,1570.58,1569.8,1570.15,70.01886981
3/3/2023 4:50,1570.15,1570.43,1569.85,1570.03,59.22588698
3/3/2023 4:51,1570.04,1570.43,1569.92,1570.29,26.66108015
3/3/2023 4:52,1570.28,1570.63,1569.7,1569.7,46.48914778
3/3/2023 4:53,1570.34,1571.09,1570.1,1570.87,43.01674443
3/3/2023 4:54,1570.92,1572.27,1570.1,1571.63,238.4741935
3/3/2023 4:55,1571.41,1572.29,1570.5,1571.59,164.5505601
3/3/2023 4:56,1571.8,1572.45,1571.59,1572.24,89.44951371
3/3/2023 4:57,1572.48,1573.01,1572,1572.94,116.7289513
3/3/2023 4:58,1572.88,1573.92,1571.15,1571.65,220.7525744
3/3/2023 4:59,1571.75,1573,1571.15,1571.9,107.7625688
3/3/2023 5:00,1571.6,1572.54,1571.4,1572.25,131.2869109
3/3/2023 5:01,1572.31,1573.34,1571.5,1573.25,40.90255959
3/3/2023 5:02,1573.25,1575.6,1571.62,1575.46,175.897747
3/3/2023 5:03,1575.44,1577.02,1573.48,1575.57,546.5448535
3/3/2023 5:04,1575.57,1576.85,1574.58,1575.25,248.9349961
3/3/2023 5:05,1575.19,1577,1573.65,1576.78,492.9158546
3/3/2023 5:06,1576.74,1577.1,1575.7,1575.82,228.6512355
3/3/2023 5:07,1575.81,1576.38,1575,1575.31,127.9430093
3/3/2023 5:08,1575.3,1576.38,1574.06,1574.54,115.3410217
3/3/2023 5:09,1574.12,1574.8,1572.93,1574.29,194.8032224
3/3/2023 5:10,1574.27,1575.4,1573.2,1573.7,274.4468708
3/3/2023 5:11,1573.68,1574,1572.52,1573.2,280.3297423
3/3/2023 5:12,1572.88,1573.84,1571.5,1571.9,255.2757367
3/3/2023 5:13,1572.01,1572.4,1571.26,1571.5,112.1942781
3/3/2023 5:14,1571.4,1572.19,1570.86,1572.18,206.1094303
3/3/2023 5:15,1572.16,1573.01,1571.4,1572.02,217.5142071
3/3/2023 5:16,1571.98,1572.4,1571.6,1571.76,192.7612529
3/3/2023 5:17,1571.86,1572.7,1571.59,1572.47,166.0121787
3/3/2023 5:18,1572.47,1573.76,1571.2,1571.86,232.8864862
3/3/2023 5:19,1571.82,1572.41,1571.61,1571.7,94.16282351
3/3/2023 5:20,1571.69,1572.3,1571.59,1571.83,81.18964182
3/3/2023 5:21,1571.83,1572.33,1571.5,1571.83,62.30741031
3/3/2023 5:22,1572.1,1572.4,1571.1,1571.87,90.17908887
3/3/2023 5:23,1571.83,1571.9,1570.8,1570.83,87.08689231
3/3/2023 5:24,1570.83,1571.15,1569.39,1569.58,220.5289694
3/3/2023 5:25,1569.52,1570.7,1569.32,1570.54,87.49103954
3/3/2023 5:26,1570.47,1570.5,1569.31,1570.27,101.6189722
3/3/2023 5:27,1570.27,1571.2,1569.78,1570.78,57.01900605
3/3/2023 5:28,1570.79,1571.1,1570.11,1570.11,97.5926888
3/3/2023 5:29,1570.1,1570.1,1568.85,1569.36,105.6272327
3/3/2023 5:30,1569,1569.81,1568.8,1569.55,266.0608082
3/3/2023 5:31,1569.4,1570.4,1569.2,1570.32,91.71775657
3/3/2023 5:32,1570.32,1570.66,1569.7,1570.01,85.10248035
3/3/2023 5:33,1570,1570.4,1569.8,1570,31.00116893
3/3/2023 5:34,1570,1570.3,1569.06,1569.24,93.03359839
3/3/2023 5:35,1569.17,1570.29,1567.77,1567.9,131.4786116
3/3/2023 5:36,1568.06,1569.2,1567.8,1569.2,140.320953
3/3/2023 5:37,1569.2,1570.47,1568.9,1570.23,107.9065936
3/3/2023 5:38,1570.24,1571.03,1569.4,1570.82,65.90947843
3/3/2023 5:39,1570.81,1571.1,1569.8,1570.49,77.20274076
3/3/2023 5:40,1570.38,1570.64,1569.32,1569.6,68.32693957
3/3/2023 5:41,1569.43,1570.62,1568.18,1568.61,148.278375
3/3/2023 5:42,1568.82,1568.9,1568.35,1568.83,35.77168666
3/3/2023 5:43,1568.83,1569.5,1568.5,1569.36,77.60748297
3/3/2023 5:44,1569.36,1569.5,1568.6,1568.97,48.74649005
3/3/2023 5:45,1568.96,1569.6,1568.7,1568.8,101.6125046
3/3/2023 5:46,1569.4,1569.55,1568.71,1569.28,48.261887
3/3/2023 5:47,1569.25,1570,1568.9,1569.8,55.70541801
3/3/2023 5:48,1569.8,1569.97,1568.65,1569.49,154.5467661
3/3/2023 5:49,1569.39,1569.56,1569.2,1569.48,39.03705106
3/3/2023 5:50,1569.48,1569.5,1567.1,1567.94,323.2071965
3/3/2023 5:51,1567.94,1569,1567.9,1568.77,71.32125749
3/3/2023 5:52,1568.66,1569.3,1568.4,1568.95,92.74424534
3/3/2023 5:53,1568.94,1569.2,1568.1,1568.5,44.31862375
3/3/2023 5:54,1568.55,1568.94,1568.2,1568.34,18.77759554
3/3/2023 5:55,1568.44,1568.85,1567.9,1568.63,44.42113061
3/3/2023 5:56,1568.62,1568.79,1567.7,1568.12,25.41613315
3/3/2023 5:57,1568.12,1568.6,1567.9,1568,27.61378816
3/3/2023 5:58,1568.15,1568.79,1567.2,1567.6,53.89515739
3/3/2023 5:59,1567.8,1568.14,1567,1568.14,88.66104263
3/3/2023 6:00,1567,1568.14,1565.5,1567.24,252.8703513
3/3/2023 6:01,1567.24,1568,1566.1,1567.74,89.8124201
3/3/2023 6:02,1567.75,1568.3,1566.9,1568.03,274.4718559
3/3/2023 6:03,1568.02,1569.25,1567.1,1569.18,142.6237528
3/3/2023 6:04,1569.11,1569.8,1568,1569.5,126.5377521
3/3/2023 6:05,1569.49,1569.6,1568.3,1568.4,102.3001778
3/3/2023 6:06,1568.39,1568.53,1567.1,1568.34,147.599029
3/3/2023 6:07,1568.33,1568.8,1567.15,1568,101.9586683
3/3/2023 6:08,1568.33,1568.63,1567.1,1567.47,52.41339007
3/3/2023 6:09,1567.42,1567.8,1566.9,1567.8,84.278892
3/3/2023 6:10,1567.89,1568.4,1567.5,1567.54,75.6370267
3/3/2023 6:11,1567.54,1568.4,1567.3,1567.6,76.64647436
3/3/2023 6:12,1568,1568.85,1567.8,1568.57,79.93481888
3/3/2023 6:13,1568.57,1568.99,1567.4,1567.56,121.3236835
3/3/2023 6:14,1567.56,1568.01,1567.1,1567.48,83.20501314
3/3/2023 6:15,1567.2,1568.2,1567.2,1568.04,59.84023972
3/3/2023 6:16,1568.04,1568.4,1567.6,1568.32,54.76333658
3/3/2023 6:17,1568.29,1568.99,1567.9,1568.99,49.23732665
3/3/2023 6:18,1568.98,1568.98,1567.6,1568.69,101.2010693
3/3/2023 6:19,1568.69,1568.9,1567.8,1568.02,65.48248749
3/3/2023 6:20,1567.95,1568.58,1567.88,1568.58,52.40518185
